id,tabID,geoID,ahID,commodityID,year,planted,harvested,production,yield,headcount
546,4,1,173,155,1980,,604766,7829633,63111,
547,4,1,173,171,1980,,1894942,5377884,495323,
548,4,1,173,175,1980,,2336293,9641419,162720,
549,4,1,173,182,1980,,3180269,5900998,464590,
550,4,1,173,193,1980,,863552,6873992,13699,
551,4,1,173,203,1980,,923169,4696930,40702,
552,4,1,173,207,1980,,2606806,8353888,84708,
553,4,1,173,209,1980,,2526315,2000795,295053,
554,4,1,173,220,1980,,518866,8923313,609332,
555,4,1,173,227,1980,,964422,3122413,600980,
556,4,1,173,233,1980,,3230627,10386192,526319,
557,4,1,173,235,1980,,1390285,8051845,581212,
558,4,1,173,244,1980,,2030833,1914524,275296,
559,4,1,173,245,1980,,2366747,4646336,171703,
560,4,1,173,255,1980,,2473442,9097302,375025,
561,4,1,173,264,1980,,1375097,9341959,248573,
562,4,1,173,268,1980,,2794721,6511823,381318,
563,4,1,173,269,1980,,2350972,7991965,89067,
564,4,1,173,21,1981,,2736587,4914017,33994,
565,4,1,173,84,1981,,2034132,6802740,467932,
566,4,1,173,91,1981,,487221,2446183,597436,
567,4,1,173,42,1981,,1896334,4668643,7674,
568,4,1,173,45,1981,,2494072,4062563,323037,
569,4,1,173,46,1981,,3438872,2425949,211040,
570,4,1,173,118,1981,,134021,4046788,208524,
571,4,1,173,66,1981,,1302314,3154325,409141,
572,4,1,173,101,1981,,2238591,9948502,360489,
573,4,1,173,109,1981,,3391886,370412,349347,
574,4,1,173,150,1981,,129957,1768862,298016,
575,4,1,173,155,1981,,1471047,181938,598210,
576,4,1,173,171,1981,,2266113,7988803,451486,
577,4,1,173,175,1981,,1899996,8314603,308898,
578,4,1,173,182,1981,,2287340,4704711,405208,
579,4,1,173,193,1981,,1789807,5335148,279242,
580,4,1,173,203,1981,,3388200,5085167,23459,
581,4,1,173,207,1981,,2189129,7643231,601423,
582,4,1,173,209,1981,,970755,7018664,205511,
583,4,1,173,220,1981,,2870851,6961202,127887,
584,4,1,173,227,1981,,1110211,7050356,342557,
585,4,1,173,233,1981,,699148,2593335,616010,
586,4,1,173,235,1981,,799995,5257645,448593,
587,4,1,173,244,1981,,762621,8444948,296920,
588,4,1,173,245,1981,,2955405,9184206,405604,
589,4,1,173,255,1981,,2479076,6301813,80500,
590,4,1,173,264,1981,,1298246,1626069,256220,
591,4,1,173,268,1981,,2575969,8850078,293004,
592,4,1,173,269,1981,,137038,3133621,173607,
593,4,1,173,21,1982,,2113265,2819514,408512,
594,4,1,173,84,1982,,3308408,3799343,135038,
595,4,1,173,91,1982,,699719,9642318,72473,
596,4,1,173,42,1982,,2808194,2274177,530102,
597,4,1,173,45,1982,,1119142,4133377,140927,
598,4,1,173,46,1982,,1762335,5578121,158958,
599,4,1,173,118,1982,,1506642,2905954,132734,
600,4,1,173,66,1982,,1072621,2100185,184063,
601,4,1,173,101,1982,,102292,4253394,267075,
602,4,1,173,109,1982,,2483554,9432616,31862,
603,4,1,173,150,1982,,3046562,8004536,439580,
604,4,1,173,155,1982,,3420332,713080,420106,
605,4,1,173,171,1982,,3203172,6890640,156987,
606,4,1,173,175,1982,,1573651,7228468,438306,
607,4,1,173,182,1982,,742911,8419301,619888,
608,4,1,173,193,1982,,1268442,5513114,603369,
609,4,1,173,203,1982,,3274982,6561223,359799,
610,4,1,173,207,1982,,3069993,907632,22387,
611,4,1,173,209,1982,,2131679,3703002,442670,
612,4,1,173,220,1982,,257902,161622,183345,
613,4,1,173,227,1982,,3184385,7149193,347836,
614,4,1,173,233,1982,,1317722,1068754,113340,
615,4,1,173,235,1982,,2384312,4437489,224364,
616,4,1,173,244,1982,,983428,4197227,555398,
617,4,1,173,245,1982,,2868906,4902881,60751,
618,4,1,173,255,1982,,222997,9283082,367026,
619,4,1,173,264,1982,,2272193,2594806,353176,
620,4,1,173,268,1982,,2149687,1320270,278003,
621,4,1,173,269,1982,,3181773,4130076,174607,
622,4,1,173,21,1983,,792616,8958701,124148,
623,4,1,173,84,1983,,2008993,4417881,250761,
624,4,1,173,91,1983,,1820879,185156,402288,
625,4,1,173,42,1983,,358810,8553895,513889,
626,4,1,173,45,1983,,1578270,4571326,439560,
627,4,1,173,46,1983,,622740,9329087,245110,
628,4,1,173,118,1983,,87574,2983939,299823,
629,4,1,173,66,1983,,3346504,7258346,602040,
630,4,1,173,101,1983,,1234915,1620166,577107,
631,4,1,173,109,1983,,3156212,9606492,404620,
632,4,1,173,150,1983,,1760478,2401382,161611,
633,4,1,173,155,1983,,805401,5865109,148919,
634,4,1,173,171,1983,,3129500,10080275,292265,
635,4,1,173,175,1983,,2938463,8635274,454174,
636,4,1,173,182,1983,,2466477,753090,486144,
637,4,1,173,193,1983,,2866008,3460236,396268,
638,4,1,173,203,1983,,2154351,2024271,571963,
639,4,1,173,207,1983,,3125505,10404476,202839,
640,4,1,173,209,1983,,1399147,7148547,120060,
641,4,1,173,220,1983,,1944333,1372719,540889,
642,4,1,173,227,1983,,1220562,7724442,526875,
643,4,1,173,233,1983,,1235364,2285057,481123,
644,4,1,173,235,1983,,1139076,993870,202037,
645,4,1,173,244,1983,,1322467,5839280,480691,
646,4,1,173,245,1983,,2099491,9594049,412129,
647,4,1,173,255,1983,,2180405,7650577,497348,
648,4,1,173,260,1983,,438560,2804261,538947,
649,4,1,173,264,1983,,1784310,10318711,39742,
650,4,1,173,268,1983,,2270754,9607059,463768,
651,4,1,173,269,1983,,2559821,7223844,434805,
652,4,1,173,21,1984,,79858,5877504,126106,
653,4,1,173,84,1984,,543253,7335642,601486,
654,4,1,173,91,1984,,2395007,6389947,529393,
655,4,1,173,42,1984,,2339819,6614294,68176,
656,4,1,173,45,1984,,3416143,5027678,267395,
657,4,1,173,46,1984,,648741,2178155,553509,
658,4,1,173,118,1984,,3311380,7289965,382258,
659,4,1,173,66,1984,,1674494,5961166,256552,
660,4,1,173,101,1984,,1452340,8187538,494540,
661,4,1,173,109,1984,,2350034,6521309,301892,
662,4,1,173,150,1984,,3204313,7567857,424689,
663,4,1,173,155,1984,,2185986,7220341,24119,
664,4,1,173,171,1984,,2476407,9505639,255081,
665,4,1,173,175,1984,,3236838,921238,26472,
666,4,1,173,116,1984,,1417023,3890761,23337,
667,4,1,173,182,1984,,2066814,4922845,93082,
668,4,1,173,193,1984,,339312,5710980,600812,
669,4,1,173,203,1984,,2086636,7226507,53920,
670,4,1,173,207,1984,,1198742,511340,119011,
671,4,1,173,209,1984,,2957883,9751172,172125,
672,4,1,173,220,1984,,330475,3817893,330199,
673,4,1,173,227,1984,,847178,30261,426295,
674,4,1,173,233,1984,,12083,6547095,309586,
675,4,1,173,235,1984,,1900839,3128061,321436,
676,4,1,173,244,1984,,1017112,389527,365196,
677,4,1,173,245,1984,,818228,5611841,415606,
678,4,1,173,255,1984,,1539951,105669,360897,
679,4,1,173,260,1984,,3436500,6412572,434386,
680,4,1,173,264,1984,,1601592,7171048,202754,
681,4,1,173,268,1984,,2021466,6767251,224224,
682,4,1,173,269,1984,,3370218,698835,524061,
683,4,1,173,11,1985,,1125276,6577206,141172,
684,4,1,173,18,1985,,2411352,77299,611164,
685,4,1,173,21,1985,,1824347,8699233,423763,
686,4,1,173,84,1985,,522068,4919369,593219,
687,4,1,173,91,1985,,3062335,4284179,162682,
688,4,1,173,42,1985,,1447654,5125677,235508,
689,4,1,173,45,1985,,2474736,7431365,372936,
690,4,1,173,46,1985,,2447146,8470467,191621,
691,4,1,173,118,1985,,786560,7018127,239438,
692,4,1,173,66,1985,,431833,6276063,60200,
693,4,1,173,98,1985,,1588089,501526,353292,
694,4,1,173,99,1985,,1319330,5963870,176924,
695,4,1,173,101,1985,,667951,5367079,284506,
696,4,1,173,109,1985,,2914547,2870421,43858,
697,4,1,173,141,1985,,3158942,6048363,441126,
698,4,1,173,150,1985,,3363415,6252853,231345,
699,4,1,173,153,1985,,2633124,6633343,136575,
700,4,1,173,155,1985,,1573802,4493667,570543,
701,4,1,173,171,1985,,1629328,7707402,51950,
702,4,1,173,175,1985,,3169497,3468243,347077,
703,4,1,173,116,1985,,1577958,9848818,376354,
704,4,1,173,176,1985,,2377342,9995110,553851,
705,4,1,173,179,1985,,1224970,6534493,53743,
706,4,1,173,184,1985,,2194314,2215307,549676,
707,4,1,173,186,1985,,1107990,3246973,600607,
708,4,1,173,182,1985,,122783,4486190,303474,
709,4,1,173,193,1985,,1032241,369640,383625,
710,4,1,173,199,1985,,138377,2361133,362913,
711,4,1,173,203,1985,,1291826,4448702,620667,
712,4,1,173,207,1985,,270837,1069790,27940,
713,4,1,173,209,1985,,1127095,1650020,264299,
714,4,1,173,220,1985,,2306837,3203734,40234,
715,4,1,173,227,1985,,2046090,9440239,299985,
716,4,1,173,233,1985,,1640909,6613583,140567,
717,4,1,173,235,1985,,1557292,8250669,373050,
718,4,1,173,241,1985,,316515,4125838,291791,
719,4,1,173,244,1985,,707484,10443446,575670,
720,4,1,173,245,1985,,2214144,1647040,516397,
721,4,1,173,251,1985,,2013135,10051603,446490,
722,4,1,173,255,1985,,3111976,7864130,186539,
723,4,1,173,260,1985,,2998977,412410,600599,
724,4,1,173,264,1985,,1689779,4305650,230880,
725,4,1,173,268,1985,,424724,5244539,157444,
726,4,1,173,269,1985,,1319314,3812774,361683,
727,4,1,173,11,1986,,2226775,6314592,130522,
728,4,1,173,18,1986,,1655558,135905,549396,
729,4,1,173,21,1986,,1640607,5693174,198984,
730,4,1,173,84,1986,,3405438,923037,251644,
731,4,1,173,91,1986,,1683237,1465979,148972,
732,4,1,173,42,1986,,278281,3681292,176691,
733,4,1,173,45,1986,,1734393,10024658,423595,
734,4,1,173,46,1986,,774152,1969270,239980,
735,4,1,173,118,1986,,2467761,4379376,118144,
736,4,1,173,66,1986,,1948656,7893715,202501,
737,4,1,173,98,1986,,3429748,2131357,131290,
738,4,1,173,99,1986,,1283453,2372077,394396,
739,4,1,173,101,1986,,1129600,2100828,281129,
740,4,1,173,109,1986,,1659481,6975437,364645,
741,4,1,173,141,1986,,1998484,4454079,265061,
742,4,1,173,150,1986,,2186358,5947572,304950,
743,4,1,173,153,1986,,93511,10390106,479548,
744,4,1,173,155,1986,,166761,694477,310839,
745,4,1,173,171,1986,,3190371,5629988,603036,
746,4,1,173,175,1986,,2041159,259250,202307,
747,4,1,173,116,1986,,331678,2036055,566976,
748,4,1,173,176,1986,,490748,1323484,44590,
749,4,1,173,179,1986,,571106,1256909,369793,
750,4,1,173,184,1986,,433927,8951376,444934,
751,4,1,173,186,1986,,2524978,266295,476472,
752,4,1,173,182,1986,,1060923,3341589,556508,
753,4,1,173,193,1986,,2818027,2252064,459272,
754,4,1,173,199,1986,,2803470,9063426,559037,
755,4,1,173,203,1986,,641955,5055866,303857,
756,4,1,173,207,1986,,3254459,3726890,197597,
757,4,1,173,209,1986,,2240093,659380,234178,
758,4,1,173,220,1986,,407027,5840846,425477,
759,4,1,173,227,1986,,3166882,4762679,154506,
760,4,1,173,233,1986,,2782210,6413948,359780,
761,4,1,173,235,1986,,504848,2328055,92053,
762,4,1,173,241,1986,,3389100,373485,238035,
763,4,1,173,244,1986,,3135382,2707957,199631,
764,4,1,173,245,1986,,2679803,8353662,99707,
765,4,1,173,251,1986,,3447146,5745008,199729,
766,4,1,173,255,1986,,1287061,1239380,598001,
767,4,1,173,260,1986,,770296,7467120,267819,
768,4,1,173,264,1986,,908435,10294159,350511,
769,4,1,173,268,1986,,1242413,1273125,129631,
770,4,1,173,269,1986,,194496,9016834,384460,
771,4,1,173,11,1987,,363097,3521797,257843,
772,4,1,173,18,1987,,1990745,10057845,271161,
773,4,1,173,21,1987,,2791446,1072130,72344,
774,4,1,173,84,1987,,575322,1485606,545445,
775,4,1,173,91,1987,,295314,5172437,297333,
776,4,1,173,42,1987,,1785671,4943122,83538,
777,4,1,173,45,1987,,1087046,6250090,413091,
778,4,1,173,46,1987,,2762350,2324203,47380,
779,4,1,173,118,1987,,2200179,8554816,245580,
780,4,1,173,66,1987,,1816804,3455997,293250,
781,4,1,173,98,1987,,3040032,9713635,596590,
782,4,1,173,99,1987,,537590,5437988,500142,
783,4,1,173,101,1987,,840436,8508324,280002,
784,4,1,173,109,1987,,1201004,7985640,386767,
785,4,1,173,141,1987,,2826119,712876,434436,
786,4,1,173,150,1987,,2876194,10276097,199279,
787,4,1,173,153,1987,,465797,1523219,369355,
788,4,1,173,155,1987,,230869,9404129,282033,
789,4,1,173,171,1987,,2551088,5742659,585409,
790,4,1,173,175,1987,,310018,6291059,393375,
791,4,1,173,116,1987,,2843339,9549545,517534,
792,4,1,173,176,1987,,1177826,9907948,129294,
793,4,1,173,179,1987,,2029525,8373538,272707,
794,4,1,173,184,1987,,1063948,5646872,582558,
795,4,1,173,186,1987,,237081,5522184,196220,
796,4,1,173,182,1987,,2673213,6825333,365013,
797,4,1,173,193,1987,,1158642,2684935,484348,
798,4,1,173,199,1987,,3320152,6335092,326874,
799,4,1,173,203,1987,,2460241,2802267,52358,
800,4,1,173,207,1987,,1134406,7516188,213061,
801,4,1,173,209,1987,,3224039,2427727,54505,
802,4,1,173,220,1987,,3371496,3378302,238003,
803,4,1,173,227,1987,,2989766,5048344,269394,
804,4,1,173,233,1987,,826451,7054832,391347,
805,4,1,173,235,1987,,2520622,10306197,346930,
806,4,1,173,241,1987,,1236350,343375,400776,
807,4,1,173,244,1987,,2866934,2346122,27574,
808,4,1,173,245,1987,,3155847,2418819,376041,
809,4,1,173,251,1987,,1776939,3688094,254214,
810,4,1,173,255,1987,,1268327,2093245,568472,
811,4,1,173,260,1987,,981528,8950069,75250,
812,4,1,173,264,1987,,572823,7347374,343148,
813,4,1,173,268,1987,,1224690,1153774,448735,
814,4,1,173,269,1987,,168703,9443210,386964,
815,4,1,173,11,1988,,984233,597116,503602,
816,4,1,173,18,1988,,214718,6627206,565303,
817,4,1,173,21,1988,,3268920,7190328,412387,
818,4,1,173,84,1988,,2220461,8042960,519533,
819,4,1,173,91,1988,,1828585,7470632,375800,
820,4,1,173,42,1988,,2236823,5300262,51170,
821,4,1,173,45,1988,,2893112,8853322,170466,
822,4,1,173,46,1988,,2019435,410511,8401,
823,4,1,173,118,1988,,1609053,2043915,373812,
824,4,1,173,66,1988,,1519999,3546097,191852,
825,4,1,173,98,1988,,1403844,5523759,113053,
826,4,1,173,99,1988,,815695,339193,57194,
827,4,1,173,101,1988,,1852167,10017994,424105,
828,4,1,173,109,1988,,3357361,283723,273533,
829,4,1,173,141,1988,,559634,6184813,71498,
830,4,1,173,150,1988,,2492848,10334752,195456,
831,4,1,173,153,1988,,1893128,6143287,249583,
832,4,1,173,155,1988,,2405446,10187543,311188,
833,4,1,173,171,1988,,1979241,2707281,108544,
834,4,1,173,175,1988,,167242,3108798,437100,
835,4,1,173,116,1988,,2772313,8578323,472817,
836,4,1,173,176,1988,,2545283,7773546,156907,
837,4,1,173,179,1988,,2230869,1323392,230302,
838,4,1,173,184,1988,,693994,4568717,606789,
839,4,1,173,186,1988,,1155610,5220352,620453,
840,4,1,173,182,1988,,3328558,315604,118638,
841,4,1,173,193,1988,,350142,4094540,573881,
842,4,1,173,199,1988,,1942577,6931162,450727,
843,4,1,173,203,1988,,3416251,5871029,263552,
844,4,1,173,207,1988,,2798612,3145844,349976,
845,4,1,173,209,1988,,2688726,5843073,607024,
846,4,1,173,220,1988,,2934177,9829611,275173,
847,4,1,173,227,1988,,2630800,2451871,537489,
848,4,1,173,233,1988,,1893209,7651625,171708,
849,4,1,173,235,1988,,1106178,9484068,7045,
850,4,1,173,241,1988,,45463,3597123,495515,
851,4,1,173,244,1988,,1242000,3649970,327420,
852,4,1,173,245,1988,,2870172,8668569,151048,
853,4,1,173,251,1988,,2338183,6670930,13844,
854,4,1,173,255,1988,,2081388,9186203,308792,
855,4,1,173,260,1988,,1238271,5391754,26810,
856,4,1,173,264,1988,,975364,307850,531886,
857,4,1,173,268,1988,,2170923,3704911,513316,
858,4,1,173,269,1988,,890110,7721968,264493,
859,4,1,173,11,1989,,1142741,952363,347819,
860,4,1,173,18,1989,,695407,3548911,117775,
861,4,1,173,21,1989,,2171312,8665683,259648,
862,4,1,173,84,1989,,865910,9399999,189712,
863,4,1,173,91,1989,,1879463,1460096,243792,
864,4,1,173,42,1989,,763544,3952011,461762,
865,4,1,173,45,1989,,1904486,8354104,324024,
866,4,1,173,46,1989,,1178524,3476655,405188,
867,4,1,173,118,1989,,179855,7182143,99877,
868,4,1,173,66,1989,,2011212,4838211,471278,
869,4,1,173,98,1989,,115771,1565025,572817,
870,4,1,173,99,1989,,3401909,8050428,41936,
871,4,1,173,101,1989,,2787038,2541898,205599,
872,4,1,173,109,1989,,1357143,9156511,169424,
873,4,1,173,141,1989,,3009125,6020597,538745,
874,4,1,173,150,1989,,2359058,6311600,549692,
875,4,1,173,153,1989,,940599,9080224,18970,
876,4,1,173,155,1989,,1693907,723509,174287,
877,4,1,173,171,1989,,3442022,441993,557915,
878,4,1,173,175,1989,,739872,2339529,348725,
879,4,1,173,116,1989,,1725927,2226045,120091,
880,4,1,173,176,1989,,2038656,1139665,377011,
881,4,1,173,179,1989,,2320063,6405736,298021,
882,4,1,173,184,1989,,2421733,1983236,169067,
883,4,1,173,186,1989,,1230744,2753812,414360,
884,4,1,173,182,1989,,2867441,2958447,541148,
885,4,1,173,193,1989,,162849,6683113,6464,
886,4,1,173,199,1989,,1752802,7875255,257543,
887,4,1,173,203,1989,,2873318,9263219,172140,
888,4,1,173,207,1989,,2123201,1486835,190731,
889,4,1,173,209,1989,,1674508,5190017,28914,
890,4,1,173,220,1989,,2818239,4083642,81281,
891,4,1,173,227,1989,,3223211,9131515,419039,
892,4,1,173,233,1989,,578770,9084598,615941,
893,4,1,173,235,1989,,1457604,8191948,514852,
894,4,1,173,241,1989,,1586768,1146840,601368,
895,4,1,173,244,1989,,3104114,6836146,566709,
896,4,1,173,245,1989,,2251114,2481193,381140,
897,4,1,173,251,1989,,652318,2336906,540109,
898,4,1,173,255,1989,,2800579,1199130,457706,
899,4,1,173,260,1989,,87034,6285102,57747,
900,4,1,173,264,1989,,3234558,9944066,64975,
901,4,1,173,268,1989,,1230038,965856,605845,
902,4,1,173,269,1989,,3422109,2730433,357912,
903,4,1,173,11,1990,,156587,867686,609700,
904,4,1,173,18,1990,,550866,2773517,410544,
905,4,1,173,21,1990,,2524117,9042919,325575,
906,4,1,173,84,1990,,211193,1683654,131833,
907,4,1,173,91,1990,,3332536,4945948,235576,
908,4,1,173,42,1990,,636378,8043232,542221,
909,4,1,173,45,1990,,2890298,5163095,237027,
910,4,1,173,46,1990,,2830875,7628676,530008,
911,4,1,173,118,1990,,142840,9110740,178507,
912,4,1,173,66,1990,,2996536,2239471,349598,
913,4,1,173,98,1990,,1070559,3388906,43817,
914,4,1,173,99,1990,,37062,411346,523563,
915,4,1,173,101,1990,,1999307,9180888,315219,
916,4,1,173,109,1990,,20591,2364749,289805,
917,4,1,173,141,1990,,2445027,733251,404034,
918,4,1,173,150,1990,,3127266,710944,484518,
919,4,1,173,153,1990,,2285001,1268410,316111,
920,4,1,173,155,1990,,206851,596566,234827,
921,4,1,173,171,1990,,156464,3341067,195443,
922,4,1,173,175,1990,,331831,3427107,90587,
923,4,1,173,116,1990,,971231,5269466,253419,
924,4,1,173,176,1990,,503290,8019044,458767,
925,4,1,173,179,1990,,1009344,8083755,414238,
926,4,1,173,184,1990,,467644,6220522,389103,
927,4,1,173,186,1990,,1000373,3483748,577581,
928,4,1,173,182,1990,,1942244,4717022,457618,
929,4,1,173,193,1990,,2344134,3709864,308851,
930,4,1,173,199,1990,,36404,9182423,254811,
931,4,1,173,203,1990,,527089,521012,475333,
932,4,1,173,207,1990,,207776,5659524,553453,
933,4,1,173,209,1990,,3055596,10184155,422402,
934,4,1,173,220,1990,,1708669,6477703,529467,
935,4,1,173,227,1990,,3132954,1199599,66594,
936,4,1,173,233,1990,,1554509,4478451,264257,
937,4,1,173,235,1990,,2247023,657908,46568,
938,4,1,173,241,1990,,1147915,6749574,203698,
939,4,1,173,244,1990,,2858394,8014114,415226,
940,4,1,173,245,1990,,2502641,10262946,250626,
941,4,1,173,251,1990,,3010357,5557654,616229,
942,4,1,173,255,1990,,257881,5776300,95531,
943,4,1,173,260,1990,,3349748,5407889,293133,
944,4,1,173,264,1990,,3316902,4062372,401123,
945,4,1,173,268,1990,,2234165,3210855,490899,
946,4,1,173,269,1990,,2137166,10151163,403946,
947,4,1,173,11,1991,,875525,5583166,366426,
948,4,1,173,18,1991,,2948786,2077944,244147,
949,4,1,173,21,1991,,3143141,2601332,484551,
950,4,1,173,84,1991,,3290436,7442828,439662,
951,4,1,173,91,1991,,1561202,9084840,227762,
952,4,1,173,42,1991,,2593342,6453352,545762,
953,4,1,173,45,1991,,3167549,10343816,109369,
954,4,1,173,46,1991,,2946714,10395138,383533,
955,4,1,173,118,1991,,2413265,4167636,465895,
956,4,1,173,66,1991,,819116,519423,147887,
957,4,1,173,98,1991,,3015406,8860496,565773,
958,4,1,173,99,1991,,2463981,3093219,208884,
959,4,1,173,101,1991,,249409,8026435,254999,
960,4,1,173,109,1991,,2326713,8918803,113215,
961,4,1,173,141,1991,,815605,524546,556578,
962,4,1,173,150,1991,,2696404,6925019,22776,
963,4,1,173,153,1991,,556982,445248,502503,
964,4,1,173,155,1991,,2286811,3336731,390728,
965,4,1,173,171,1991,,2138002,8210551,240252,
966,4,1,173,175,1991,,1096922,7007278,498549,
967,4,1,173,116,1991,,3427105,8057245,417461,
968,4,1,173,176,1991,,1650439,4081924,52451,
969,4,1,173,179,1991,,418878,2606756,132150,
970,4,1,173,184,1991,,3355840,10205583,278394,
971,4,1,173,186,1991,,543998,3774249,110190,
972,4,1,173,182,1991,,635962,6904514,30193,
973,4,1,173,193,1991,,2397290,757993,26569,
974,4,1,173,199,1991,,2681237,8733429,380995,
975,4,1,173,203,1991,,1431445,7626213,379508,
976,4,1,173,207,1991,,3438085,4011850,270493,
977,4,1,173,209,1991,,3109668,1167998,408925,
978,4,1,173,220,1991,,1420707,4956781,518562,
979,4,1,173,227,1991,,3379919,5770350,93153,
980,4,1,173,233,1991,,897343,5934034,306937,
981,4,1,173,235,1991,,1593930,447592,125428,
982,4,1,173,241,1991,,1387057,9198744,341459,
983,4,1,173,244,1991,,667048,1762156,516226,
984,4,1,173,245,1991,,2644651,662620,65795,
985,4,1,173,251,1991,,208011,7118768,257311,
986,4,1,173,255,1991,,2964311,9909637,590156,
987,4,1,173,260,1991,,2097028,9461807,223270,
988,4,1,173,264,1991,,1204637,8757227,441743,
989,4,1,173,268,1991,,671397,8311129,554514,
990,4,1,173,269,1991,,2464160,1695471,361471,
991,4,1,173,11,1992,,1699297,103473,144373,
992,4,1,173,18,1992,,567938,3130324,439566,
993,4,1,173,21,1992,,637943,2948166,368025,
994,4,1,173,84,1992,,1266755,3347629,257679,
995,4,1,173,91,1992,,1237297,5793928,180771,
996,4,1,173,42,1992,,456519,6873788,431593,
997,4,1,173,45,1992,,472214,7656687,181168,
998,4,1,173,46,1992,,2421770,1028073,49804,
999,4,1,173,118,1992,,3437593,4158170,232500,
1000,4,1,173,66,1992,,1248414,890111,335273,
1001,4,1,173,98,1992,,3041014,4850545,461643,
1002,4,1,173,99,1992,,2093002,7679589,533510,
1003,4,1,173,101,1992,,3084080,3267936,229445,
1004,4,1,173,109,1992,,649102,2737473,98665,
1005,4,1,173,141,1992,,2669310,5178178,278629,
1006,4,1,173,150,1992,,2154887,3659964,501568,
1007,4,1,173,153,1992,,1240996,1286081,554298,
1008,4,1,173,155,1992,,91022,5604169,53119,
1009,4,1,173,171,1992,,337473,1086404,617337,
1010,4,1,173,175,1992,,2162757,9486317,296901,
1011,4,1,173,116,1992,,58988,9036459,197240,
1012,4,1,173,176,1992,,1221041,3090994,164957,
1013,4,1,173,179,1992,,535921,4086911,287950,
1014,4,1,173,184,1992,,609760,2428531,205567,
1015,4,1,173,186,1992,,591865,74272,435303,
1016,4,1,173,182,1992,,2276408,1764821,318541,
1017,4,1,173,193,1992,,308909,636059,268561,
1018,4,1,173,199,1992,,2476639,7795192,432887,
1019,4,1,173,203,1992,,405797,202485,411800,
1020,4,1,173,207,1992,,184060,3932685,146429,
1021,4,1,173,209,1992,,829940,206562,258880,
1022,4,1,173,220,1992,,1064148,2182913,612020,
1023,4,1,173,227,1992,,3296705,5768945,462808,
1024,4,1,173,233,1992,,1610106,2428505,50518,
1025,4,1,173,235,1992,,2733258,10381195,394855,
1026,4,1,173,241,1992,,2463953,4567401,104395,
1027,4,1,173,244,1992,,1211239,1784726,529473,
1028,4,1,173,245,1992,,1049531,8715126,615654,
1029,4,1,173,251,1992,,1137761,5911366,435273,
1030,4,1,173,255,1992,,196910,5873814,449066,
1031,4,1,173,260,1992,,3323821,5659200,71394,
1032,4,1,173,264,1992,,952487,3052392,315065,
1033,4,1,173,268,1992,,1834305,10443504,135105,
1034,4,1,173,269,1992,,1752300,10468367,455156,
1035,4,1,173,11,1993,,3287043,2240600,546009,
1036,4,1,173,18,1993,,2148590,6705157,37331,
1037,4,1,173,21,1993,,1665718,9456577,598685,
1038,4,1,173,84,1993,,214696,10024390,83204,
1039,4,1,173,91,1993,,3421878,6607624,79214,
1040,4,1,173,42,1993,,1079254,2245983,202784,
1041,4,1,173,45,1993,,2259023,2647424,353712,
1042,4,1,173,46,1993,,2192005,7706782,30458,
1043,4,1,173,118,1993,,885594,8210538,246877,
1044,4,1,173,66,1993,,2611286,660006,127400,
1045,4,1,173,98,1993,,2661137,9756367,97999,
1046,4,1,173,99,1993,,1406927,2782498,170715,
1047,4,1,173,101,1993,,1651710,5963105,107749,
1048,4,1,173,109,1993,,473588,1757510,485398,
1049,4,1,173,141,1993,,2692869,145401,455619,
1050,4,1,173,150,1993,,2171379,8757691,586043,
1051,4,1,173,153,1993,,751484,8762331,128414,
1052,4,1,173,155,1993,,2588230,4984073,25048,
1053,4,1,173,171,1993,,1325382,5443961,415578,
1054,4,1,173,175,1993,,449080,8798298,450447,
1055,4,1,173,116,1993,,323927,1226341,41684,
1056,4,1,173,176,1993,,706122,8119249,486473,
1057,4,1,173,179,1993,,1509835,10399612,281890,
1058,4,1,173,184,1993,,276113,7349218,388093,
1059,4,1,173,186,1993,,357428,4773764,312543,
1060,4,1,173,182,1993,,3300045,10288657,519569,
1061,4,1,173,193,1993,,1735789,1727601,496388,
1062,4,1,173,199,1993,,2876178,1871806,286726,
1063,4,1,173,203,1993,,383849,2810257,377266,
1064,4,1,173,207,1993,,2244785,6575739,568231,
1065,4,1,173,209,1993,,3155323,129115,187306,
1066,4,1,173,220,1993,,2429782,3277605,253290,
1067,4,1,173,227,1993,,2116872,10456170,121908,
1068,4,1,173,233,1993,,2816914,2967785,321525,
1069,4,1,173,235,1993,,2413825,4806190,514966,
1070,4,1,173,241,1993,,450774,5308093,479238,
1071,4,1,173,244,1993,,1513421,3618462,123390,
1072,4,1,173,245,1993,,2066884,7367852,170977,
1073,4,1,173,251,1993,,394080,1215358,597111,
1074,4,1,173,255,1993,,2599822,5325079,173035,
1075,4,1,173,260,1993,,2797699,8855432,587866,
1076,4,1,173,264,1993,,1981182,5067619,346954,
1077,4,1,173,268,1993,,1479170,906920,333105,
1078,4,1,173,269,1993,,1277106,7516327,402425,
1079,4,1,173,11,1994,,800955,10088649,92808,
1080,4,1,173,18,1994,,1550530,2501145,424589,
1081,4,1,173,21,1994,,1033341,4883433,107250,
1082,4,1,173,84,1994,,1839562,425613,305370,
1083,4,1,173,91,1994,,1059965,7244518,309661,
1084,4,1,173,42,1994,,3286266,3006491,53448,
1085,4,1,173,45,1994,,1772174,3869931,65596,
1086,4,1,173,46,1994,,882199,175801,191334,
